FILIAL; DATA PROC; IDADE INI; IDADE FIM;SETOR LOJA   ;MERC ;DIGITO;STATUS;DESCRICAO ;EMBALAGEM ;DT VENC   ;TRIBUTACAO;LC;QTDE_IDEAL;DT PRECO IND;PRECO IND;DT ULT ENTR;CUSTO ULT ENTR;QTDE ULT ENTR;QTDE PED COMPRA;QTDE PED FILIAL;QTDE PED NF AT;ESTOQ EMB1;ESTOQ EMB9;CUSTO MEDIO;PRECO VENDA;PERC RENT;QTDE VENDA EMB1;IDADE;NAO VENDE;TP ETIQ;MIX;DT PRECO;EMB.INTERMEDIARIA;PAR;DIREITO DEVOLUCAO;GESTAO ISV;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;96453;162; ;PAPRICA DEFUMADA KISABOR           ;CXA 1 X 30 25G    ;; ; ;340;     ;0;18/03/2026;68,7;5;0;0;0;1;28;69,31;119,7;9,95;3;34;1;C; ;13/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;91788;177; ;OREGANO QUALIMAX                   ;CXA 1 X 10 200G   ;; ; ;42;     ;0;12/03/2026;76,03;2;0;0;0;1;8;75,79;129,91;9,51;1;40;2;C; ;03/10/2025;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;65261;144; ;CRAVO INDIA KISABOR                ;CXA 1 X 30 20G    ;; ; ;340;     ;0;16/01/2026;140,16;10;0;0;0;1;0;139,41;233,7;8,21;2;95;1;C; ;13/04/2026;;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;14009;168; ;OREGANO KODILAR                    ;CXA 1 X 50 20G    ;; ; ;90;     ;0;08/04/2026;103,37;2;0;0;0;1;20;103,08;174,5;8,78;1;13;1;C; ;22/02/2026;;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;91311;149; ;TEMP.HEINZ BATATA FRITA            ;CXA 1 X 12 70G    ;; ; ;296;     ;0;10/03/2026;143,13;2;0;0;0;1;0;145,5;191,88;10,34;1;42;1;C; ;22/02/2026;; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;96451;143; ;PIMENTA REINO KISABOR              ;CXA 1 X 30 15G    ;; ; ;340;     ;0;14/01/2026;36,35;10;0;0;0;4;1;36,26;62,7;10;3;97;1;C; ;13/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;84299;154; ;SAL KODILAR MARINHO                ;CXA 1 X 10 1KG    ;; ; ;90;     ;0;08/04/2026;42,06;8;0;0;3;3;8;39,33;59,9;12,18;4;13;1;C; ;29/08/2025;; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;85145;132; ;CALDO SAZON CARNE LEV              ;CXA 1 X 48 32,5G  ;; ; ;133;     ;0;23/02/2026;64,35;4;0;0;0;2;19;62,88;98,4;3,95;1;57;1;C; ;26/03/2026;S; ;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;14650;172; ;SALSA DESIDRATADA KITANO 15463     ;FDO 1 X 24 8G     ;; ; ;120;     ;0;04/03/2026;53,01;5;0;0;0;3;3;52,95;83,76;11,47;1;48;1;C; ;30/03/2024;S;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;78474;176; ;TEMP.BR SPICES CHIMICHURRI POTE    ;CXA 1 X 12 70G    ;; ; ;255;     ;0;10/03/2026;133,8;3;0;0;0;1;3;135,12;197,88;6,4;2;42;3;C; ;22/02/2026;; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;65959;179; ;SALSA DESIDRATADA KISABOR          ;FDO 1 X 30 8G     ;; ; ;340;     ;0;18/03/2026;47,51;5;0;0;0;3;15;48,41;74,7;9,87;1;34;1;C; ;13/04/2026;;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;14057;158; ;CANELA PO KODILAR                  ;CXA 1 X 50 30G    ;; ; ;150;     ;0;18/04/2026;173,37;1;0;0;0;1;0;172,68;289,52;8,21;0;3;47;C; ;14/01/2026;;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;92304;129; ;SAL ROSA HIMALAIA EMPORIO NUTS FINO;CXA 1 X 20 500G   ;; ; ;75;     ;0;18/04/2026;106,66;2;0;2;0;1;14;102,25;139,8;-5,28;2;3;1;C; ;01/02/2026;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;96445;102; ;ALECRIM KISABOR                    ;CXA 1 X 30 10G    ;; ; ;340;     ;0;06/03/2026;21,49;5;0;0;0;8;8;21,47;35,7;7,73;1;77,21;1;C; ;13/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;10913;104; ;BICARBONATO SODIO KITANO           ;CXA 1 X 12 400G   ;; ; ;128;     ;0;29/01/2026;61,31;18;0;0;0;3;0;59,26;101,88;9,68;4;82;1;C; ;14/01/2026;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;93099;184; ;OREGANO BR SPICES                  ;CXA 1 X 12 10G    ;; ; ;296;     ;0;30/03/2026;67,72;2;0;0;0;2;8;67,04;113,88;8,99;1;27;1;C; ;22/02/2026;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;35999;195; ;TEMP.TEMPERAFACIL SALADA           ;CXA 1 X 48 60G    ;; ; ;80;     ;0;18/04/2026;118,83;1;0;1;0;1;25;118,71;148,33;6,24;1;7,1;1;C; ;31/12/2025;;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;83333;121; ;ERVA DOCE DA TERRINHA              ;CXA 1 X 24 15G    ;; ; ;310;     ;0;26/03/2026;44,35;5;0;0;0;4;0;45,22;74,16;6,88;2;26;1;C; ;03/02/2025;; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;97706;102; ;BICARBONATO SODIO QUERO            ;CXA 1 X 36 500G   ;; ; ;27;     ;0;10/03/2026;182,04;3;0;0;0;1;0;185,89;266,04;-2,01;1;42;7;C; ;09/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;3225;179; ;ERVILHA DA TERRINHA PARTIDA        ;CXA 1 X 12 350G   ;; ; ;144;     ;0;10/12/2025;52,03;7;5;0;0;3;7;52,01;78,96;8,8;2;132;1;C; ;17/04/2025;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;12148;123; ;VINAGRE TAVOLA ALCOOL              ;CXA 1 X 12 750ML  ;; ; ;85;     ;0;06/03/2026;11,57;68;0;0;0;16;3;11,49;20,28;21,14;55;46;1;C; ;06/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;82992;180; ;SAL PARRILHA BRAHMA ALHO/CEB/SALSA ;CXA 1 X 12 500G   ;; ; ;90;     ;0;18/03/2026;71,64;10;0;0;0;2;8;71,59;119,88;8,14;8;34;1;C; ;13/04/2026;; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;83329;100; ;CANELA CASCA DA TERRINHA           ;CXA 1 X 24 10G    ;; ; ;310;     ;0;13/11/2025;45,63;20;0;0;0;4;5;45,48;74,16;6,54;3;159;1;C; ;28/08/2025;; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;53300;188; ;SAL ROSA HIMALAIA KODILAR MOIDO    ;FDO 1 X 12 500G   ;; ; ;100;     ;0;08/04/2026;64,49;6;0;0;0;3;0;64,19;105,48;7;3;13;1;C; ;16/12/2025;S;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;95629;168; ;AMAC.MAGGI AMACIA E TEMPERA        ;CXA 1 X 48 50G    ;; ; ;120;     ;0;30/03/2026;90,27;2;0;0;0;2;7;91,14;143,52;4,35;1;22,27;3;C; ;25/02/2026;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;14106;170; ;CALDO SAZON BACON                  ;CXA 1 X 6 1010G  ;; ; ;96;     ;0;10/03/2026;74,13;4;0;0;0;2;4;75,06;118,8;4,67;0;42;15;C; ;13/04/2026;; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;57951;100; ;AJINOMOTO FLOPPY                   ;CXA 1 X 48 36G    ;; ; ;176;     ;0;05/03/2026;101,55;3;0;3;0;2;3;100,69;167,52;7,75;1;47;1;C; ;13/02/2026;;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;59957;153; ;CALDO MAGGI CARNE                  ;CXA 1 X 76 152G   ;; ; ;80;     ;0;07/04/2026;224,06;1;0;2;0;0;72;223,13;348,08;3,76;2;14;8;C; ;15/03/2026;;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;94283;118; ;CAMOMILA DA TERRINHA               ;CXA 1 X 24 6G     ;; ; ;310;     ;0;16/01/2026;45,82;10;0;0;0;4;18;45,17;76,56;8,85;1;95;1;C; ;31/07/2025;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;87314;116; ;SAL PARRILLA CISNE TRADICIONAL     ;CXA 1 X 6 500G   ;; ; ;238;     ;0;06/04/2026;36,12;7;0;5;0;6;0;36,13;67,74;14,51;1;15;3;C; ;31/05/2025;; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;35990;154; ;COLORIFICO KODILAR                 ;CXA 1 X 12 300G   ;; ; ;96;     ;0;29/01/2026;45,31;5;0;0;0;4;11;44,53;55,08;5,45;0;82;45;C; ;03/02/2025;;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;96456;140; ;COENTRO PO KISABOR                 ;CXA 1 X 30 20G    ;; ; ;340;     ;0;13/11/2025;29,47;9;0;0;0;7;14;29,34;53,7;13,19;1;159;2;C; ;13/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;33363;161; ;TEMP.DUSUL ALHO/SAL                ;CXA 1 X 24 290G   ;; ; ;136;     ;0;24/03/2026;47,27;5;0;0;0;4;19;46,57;62,16;11,22;0;28;1;C; ;17/03/2026;S;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;84303;167; ;TEMP.KODILAR CHIMICHURRI DEFUMADO  ;CXA 1 X 50 20G    ;; ; ;80;     ;0;29/01/2026;129,56;2;0;2;0;1;39;129,13;159,51;5,35;0;82;999;C; ;30/03/2024;; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;75697;199; ;TEMP.SAZON AMARELO                 ;CXA 1 X 48 40G    ;; ; ;120;     ;0;13/11/2025;138,71;7;0;0;0;1;32;138;186,24;12,03;1;159;1;C; ;23/09/2025;S; ;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;77444;143; ;SAL CISNE LIQUIDO                  ;CXA 1 X 12 250ML  ;; ; ;110;     ;0;28/01/2026;134,21;5;0;0;0;1;9;133,06;189,48;7,61;1;83;1;C; ;16/12/2025;; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;41258;192; ;VINAGRE CASTELO ALCOOL COLORIDO    ;UND 1 X 1 5L     ;; ; ;126;     ;0;18/02/2026;11,46;84;0;0;0;20;0;11,78;13,5;-9,51;59;62;4;C; ;15/04/2026;;N;S;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;5573;120; ;TEMP.SAZON MEU TOQUE ERVAS         ;CXA 1 X 21 10G    ;; ; ;168;     ;0;04/02/2026;105,04;2;0;0;0;2;6;103,6;129,57;6,35;1;79,75;2;C; ;05/12/2025;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;14382;158; ;VINAGRE BULNEZ ALCOOL              ;CXA 1 X 12 500ML  ;; ; ;100;     ;0;06/04/2026;11,88;20;0;0;0;20;0;11,9;17,88;11,26;0;15;999;C; ;17/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;14381;199; ;VINAGRE BULNEZ ALCOOL COLORIDO     ;CXA 1 X 12 500ML  ;; ; ;100;     ;0;06/04/2026;11,88;20;0;0;0;20;0;11,9;17,88;11,26;0;15;999;C; ;17/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;30511;119; ;OREGANO KISABOR                    ;FDO 1 X 12 200G   ;; ; ;80;     ;0;18/03/2026;111,66;10;0;0;0;2;4;103,46;165,49;5,34;7;34;1;C; ;13/04/2026;;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;75698;158; ;TEMP.SAZON VERDE                   ;CXA 1 X 48 40G    ;; ; ;120;     ;0;30/12/2025;138,63;4;0;0;0;1;37;138;186,24;12,03;0;112;1;C; ;23/09/2025;S; ;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;78482;135; ;TEMP BR SPICES FIT COMPLETO POTE   ;CXA 1 X 12 50G    ;; ; ;255;     ;0;10/03/2026;126,37;5;0;0;0;2;0;128,65;191,88;7,64;2;42;3;C; ;22/02/2026;; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;65257;122; ;CANELA PO KISABOR                  ;CXA 1 X 30 30G    ;; ; ;340;     ;0;16/01/2026;78,41;12;0;0;0;3;10;77,39;134,7;10,41;3;95;1;C; ;13/04/2026;;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;35994;198; ;CURRY KODILAR                      ;FDO 1 X 50 50G    ;; ; ;150;     ;0;18/04/2026;161,06;1;0;0;0;1;31;160,12;264,5;7,32;0;65;14;C; ;28/08/2025;;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;59960;109; ;CALDO MAGGI LEGUMES                ;CXA 15 X 10 57G    ;; ; ;85;     ;0;26/03/2026;202,57;1;0;1;0;1;43;202,01;342,03;8,8;1;34,24;1;C; ;12/04/2026;S;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;96449;140; ;PIMENTA CALABRESA KISABOR          ;CXA 1 X 30 10G    ;; ; ;340;     ;0;21/01/2026;34,57;6;0;0;0;7;16;34,54;59,7;9,99;1;98,95;3;C; ;13/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;12131;129; ;VINAGRE TOSCANO V8 TRADICIONAL     ;CXA 1 X 2 5L     ;; ; ;84;     ;0;24/03/2026;25,88;10;0;0;0;10;0;26,04;39,8;12,39;0;28;999;C; ;06/04/2026;; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;35019;160; ;TEMP.KNORR MEU FRANGO A.ALHO/CEBOLA;CXA 1 X 15 25G    ;; ; ;416;     ;0;08/04/2026;88,28;3;0;0;0;3;0;87,28;112,35;8,56;0;13;53;C; ;24/03/2026;;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;83884;127; ;TEMP.MAGGI CARNE                   ;CXA 1 X 48 50G    ;; ; ;120;     ;0;30/03/2026;117,17;3;0;0;2;2;13;117,33;141,13;3,37;5;22;1;C; ;12/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;35993;138; ;CHINICHURRY KODILAR                ;FDO 1 X 50 20G    ;; ; ;150;     ;0;08/04/2026;140,86;4;0;0;0;1;45;140,69;174,5;5,66;2;13;1;C; ;31/12/2025;;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;94707;168; ;COMINHO PO KITANO                  ;CXA 1 X 24 8G     ;; ; ;384;     ;0;06/02/2026;29,18;12;0;0;0;9;7;29,14;52,56;12,4;1;74;1;C; ;13/11/2024;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;36524;184; ;TEMP.ARISCO ALHO/SAL               ;CXA 1 X 24 300G   ;; ; ;102;     ;0;28/03/2026;149,29;1;0;0;0;1;22;146,03;179,53;5;0;51,73;1;C; ;13/04/2026;;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;59962;134; ;CALDO MAGGI CARNE                  ;CXA 15 X 10 57G    ;; ; ;85;     ;0;26/03/2026;202,51;1;0;1;0;1;63;202,01;342,03;8,8;1;26,59;1;C; ;12/04/2026;S;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;82267;104; ;TEMP.KNORR ARROZ                   ;CXA 1 X 24 50G    ;; ; ;200;     ;0;28/03/2026;116,54;2;0;0;0;2;13;114,27;148,32;9,19;1;36,36;1;C; ;06/04/2026;; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;94704;190; ;CANELA PO KITANO                   ;CXA 1 X 24 35G    ;; ; ;200;     ;0;04/03/2026;133,86;3;0;0;0;2;5;133,72;225,37;8,53;1;48;3;C; ;13/11/2024;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;76888;160; ;TEMP.KODILAR LEMON PEPPER          ;FDO 1 X 50 30G    ;; ; ;75;     ;0;08/04/2026;180,54;3;0;0;0;1;32;180,2;229,51;7,72;1;13;1;C; ;31/12/2025;; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;38225;166; ;OREGANO KITANO 15497               ;FDO 1 X 6 200G   ;; ; ;84;     ;0;04/03/2026;67,76;10;0;0;0;4;2;68,32;119,4;10,64;4;48;1;C; ;06/10/2025;;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;97703;124; ;OREGANO QUERO                      ;CXA 1 X 24 200G   ;; ; ;18;     ;0;10/03/2026;243,62;2;0;0;0;1;5;249,91;321,36;-9,9;1;42;1;C; ;09/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;83883;168; ;TEMP.MAGGI FRANGO                  ;CXA 1 X 48 50G    ;; ; ;120;     ;0;18/04/2026;116,74;2;0;0;0;2;29;117,33;141,13;3,37;3;8,33;1;C; ;12/04/2026;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;76886;141; ;TEMP.KODILAR EDU GUEDES            ;FDO 1 X 50 40G    ;; ; ;84;     ;0;08/04/2026;212,07;2;0;0;0;1;23;211,65;269,52;7,71;1;13;2;C; ;31/12/2025;; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;8290;113; ;CANELA PO KITANO                   ;CXA 1 X 24 8G     ;; ; ;384;     ;0;13/03/2026;25,37;10;0;0;0;12;23;25,32;39,6;3,88;1;52,01;1;C; ;13/10/2025;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;20659;100; ;TEMP.RECEITA DA CASA C/PIMENTA     ;CXA 5 X 4 450G   ;; ; ;81;     ;0;10/03/2026;190,39;3;0;0;3;1;15;190,72;236,01;5,55;1;42;1;C; ;22/08/2025;S;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;57083;145; ;CALDO MAGGI GALINHA                ;CXA 35 X 24 19G    ;; ; ;45;     ;0;26/03/2026;321,83;1;0;0;0;0;824;341,21;663,63;16,44;0;26;1;C; ;11/03/2026;S;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;82268;164; ;TEMP.KNORR FEIJAO                  ;CXA 1 X 24 50G    ;; ; ;200;     ;0;30/03/2026;116,73;2;0;0;0;3;0;114,27;148,32;9,19;1;37;1;C; ;06/04/2026;; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;84189;185; ;COLORIFICO KITANO                  ;CXA 1 X 30 180G   ;; ; ;128;     ;0;04/02/2026;78,48;8;0;0;0;4;14;77,36;134,7;10,43;1;76;2;C; ;06/10/2025;; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;91787;117; ;BICARBONATO SODIO QUALIMAX         ;CXA 1 X 20 500G   ;; ; ;78;     ;0;30/01/2026;101,19;3;0;0;0;3;7;104,47;185,8;11,63;0;99,59;20;C; ;03/10/2025;S; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;81831;162; ;OREGANO KERU MAIS                  ;CXA 1 X 20 200G   ;; ; ;36;     ;0;06/04/2026;130,19;1;0;0;0;2;15;129,42;198;2,5;0;32,81;17;C; ;06/03/2026;; ;S;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;84051;195; ;TEMPERO KISABOR FEIJAO             ;CXA 1 X 24 40G    ;; ; ;340;     ;0;18/03/2026;44,78;10;0;0;0;8;18;41,9;54,96;10,08;9;34;1;C; ;13/04/2026;; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;72246;190; ;TEMPERO KISABOR CARNE              ;CXA 1 X 24 40G    ;; ; ;340;     ;0;18/03/2026;44,78;20;0;0;0;8;13;43,19;54,96;7,75;11;34;1;C; ;13/04/2026;; ; ;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;17947;183; ;ACETO BALSAMICO MASTROIANI VIDRO   ;CXA 1 X 12 250ML  ;; ; ;186;     ;0;01/04/2026;119,68;4;0;0;0;3;3;116,76;154,8;2,41;0;20;2;C; ;06/02/2026;S;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;47026;155; ;COLORIFICO KISABOR                 ;CXA 1 X 12 1,01KG ;; ; ;80;     ;0;24/01/2026;73,12;20;0;0;0;5;2;74,8;123,48;7,28;6;87;1;C; ;13/04/2026;;N;N;S;
 945;21/04/26;   0; 999;022-CONDIMENTO/TEMPERO/SAL/VINAGRE                                                                      ;76786;150; ;CALDO APTI CARNE                   ;CXA 1 X 30 114G   ;; ; ;240;     ;0;14/04/2026;43,56;9;0;0;0;8;24;44,35;74,4;8,24;1;7;1;C; ;09/04/2026;; ; ;S;
